2019-09-14,Oklahoma_St           , -1,  40,Tulsa                 ,  1,  21
2019-09-14,Penn_St               ,  1,  17,Pittsburgh            , -1,  10
2019-09-14,TCU                   , -1,  34,Purdue                ,  1,  13
2019-09-14,Texas                 , -1,  48,Rice                  ,  1,  13
2019-09-14,Samford               , -1,  21,Wofford               ,  1,  14
2019-09-14,South_Florida         ,  1,  55,S_Carolina_St         , -1,  16
2019-09-14,Southern_Utah         ,  1,  45,SF_Austin             , -1,  38
2019-09-14,S_Illinois            ,  1,  28,TN_Martin             , -1,  14
2019-09-14,SMU                   ,  1,  47,Texas_St              , -1,  17
2019-09-14,Southern_Miss         , -1,  47,Troy                  ,  1,  42
2019-09-14,UCF                   ,  1,  45,Stanford              , -1,  27
2019-09-14,Stony_Brook           ,  1,  26,Wagner                , -1,  10
2019-09-14,Jackson_St            ,  0,  49,Tennessee_St          ,  0,  44
2019-09-14,Hampton               ,  0,  41,Howard                ,  0,  20
2019-09-14,Citadel               , -1,  27,Georgia_Tech          ,  1,  24
2019-09-14,Ohio_St               , -1,  51,Indiana               ,  1,  10
2019-09-14,Liberty               ,  1,  35,Buffalo               , -1,  17
2019-09-14,Clemson               , -1,  41,Syracuse              ,  1,   6
2019-09-14,Virginia              ,  1,  31,Florida_St            , -1,  24
2019-09-14,Arkansas              ,  1,  55,Colorado_St           , -1,  34
2019-09-14,Iowa                  , -1,  18,Iowa_St               ,  1,  17
2019-09-14,Louisiana             ,  1,  77,TX_Southern           , -1,   6
2019-09-14,BYU                   ,  1,  30,USC                   , -1,  27
2019-09-14,Kennesaw              , -1,  42,Alabama_St            ,  1,   7
2019-09-14,Central_Conn          , -1,  42,Valparaiso            ,  1,  13
2019-09-14,Fordham               , -1,  29,Bryant                ,  1,  14
2019-09-14,NC_A&T                , -1,  27,Charleston_So         ,  1,  21
2019-09-14,Dayton                , -1,  34,Robert_Morris         ,  1,  31
2019-09-14,St_Francis_PA         ,  1,  42,Merrimack             , -1,  14
2019-09-14,S_Dakota_St           ,  1,  38,Drake                 , -1,  10
2019-09-14,Jacksonville          , -1,  30,Presbyterian          ,  1,  20
2019-09-19,Tulane                ,  1,  38,Houston               , -1,  31
2019-09-20,Boise_St              ,  1,  30,Air_Force             , -1,  19
2019-09-20,Louisiana_Tech        ,  1,  43,Florida_Intl          , -1,  31
2019-09-20,USC                   ,  1,  30,Utah                  , -1,  23
2019-09-21,Abilene_Chr           ,  1,  17,McNeese_St            , -1,  10
2019-09-21,Troy                  , -1,  35,Akron                 ,  1,   7
2019-09-21,Alabama               ,  1,  49,Southern_Miss         , -1,   7
2019-09-21,Samford               ,  1,  55,Alabama_A&M           , -1,  21
2019-09-21,Alabama_St            ,  1,  23,Grambling             , -1,  20
2019-09-21,SUNY_Albany           ,  1,  36,Lafayette             , -1,   7
2019-09-21,Alcorn_St             ,  1,  45,Prairie_View          , -1,  41
2019-09-21,Appalachian_St        , -1,  34,North_Carolina        ,  1,  31
2019-09-21,Colorado              , -1,  34,Arizona_St            ,  1,  31
2019-09-21,Arkansas_St           ,  1,  41,S_Illinois            , -1,  28
2019-09-21,Ark_Pine_Bluff        , -1,  37,Tennessee_St          ,  1,  31
2019-09-21,Army                  ,  1,  52,Morgan_St             , -1,  21
2019-09-21,Auburn                , -1,  28,Texas_A&M             ,  1,  20
2019-09-21,ETSU                  ,  1,  20,Austin_Peay           , -1,  14
2019-09-21,Baylor                , -1,  21,Rice                  ,  1,  13
2019-09-21,Bethune-Cookman       , -1,  22,MS_Valley_St          ,  1,   6
2019-09-21,Boston_College        , -1,  30,Rutgers               ,  1,  16
